122.1,7.5,1
122.1,6.95,1
122.1,6.9,1
122.1,6.75,1
122.1,6.7,1
122.1,6.45,1
122.15,18.5,1
122.15,18.45,1
122.15,17.9,1
122.15,17.85,1
122.15,17.8,1
122.15,17.75,1
122.15,17.7,1
122.15,17.65,1
122.15,17.6,1
122.15,16.2,1
122.15,16.15,1
122.15,14.85,1
122.15,14.8,1
122.15,14.75,1
122.15,13.9,1
122.15,13.75,1
122.15,13.7,1
122.15,13.65,1
122.15,13.45,1
122.15,13.4,1
122.15,13.35,1
122.15,12.65,1
122.15,12.6,1
122.15,12.55,1
122.15,11.85,1
122.15,11.8,1
122.15,10.6,1
122.15,7.85,1
122.15,7.8,1
122.15,7.7,1
122.15,7.65,1
122.15,7.6,1
122.15,7.55,1
122.15,6.95,1
122.15,6.9,1
122.15,6.7,1
122.15,6.65,1
122.15,6.45,1
122.2,18.5,1
122.2,18.15,1
122.2,18.1,1
122.2,18.05,1
122.2,18,1
122.2,17.95,1
122.2,17.9,1
122.2,17.6,1
122.2,17.55,1
122.2,17.5,1
122.2,17.45,1
122.2,16.45,1
122.2,16.3,1
122.2,16.25,1
122.2,16.2,1
122.2,14.85,1
122.2,14.8,1
122.2,14.75,1
122.2,14.2,1
122.2,14.15,1
122.2,14.1,1
122.2,14.05,1
122.2,13.9,1
122.2,13.65,1
122.2,13.6,1
122.2,11.8,1
122.2,10.65,1
122.2,10.6,1
122.2,7.95,1
122.2,7.9,1
122.2,7.85,1
122.2,7.1,1
122.2,7.05,1
122.2,7,1
122.2,6.95,1
122.2,6.9,1
122.2,6.65,1
122.2,6.6,1
122.2,6.55,1
122.2,6.5,1
122.2,6.45,1
122.25,18.5,1
